Symbol	logFC_tum	adj_tum	logFC_norm	adj_norm	dir_tum	dir_norm	sig_tum	sig_norm	delta_logFC
CSGALNACT2	1.27466153846154	0.0008720871379848	2.05963103448276	8.78887555765275e-167	UP	UP	True	True	-0.7849694960212201
CSNK1G3	1.98608461538461	8.41975605349581e-06	1.74389901477833	2.41241897219404e-150	UP	UP	True	True	0.24218560060627992
CTBS	1.36895769230769	0.0003808608884929	1.38792857142857	5.23681825110796e-84	UP	UP	True	True	-0.018970879120880024
CTDSP2	1.07707692307692	0.0008762334358204	1.02157586206897	2.01707602962716e-78	UP	UP	True	True	0.055501061007949826
CTSO	1.85799230769231	7.160960816629e-05	1.51160935960591	5.98754031230021e-89	UP	UP	True	True	0.3463829480864
CUL2	1.46509230769231	0.0006911692990929	1.41375418719212	1.08863997948202e-129	UP	UP	True	True	0.05133812050018993
CUL4B	1.65483076923077	1.07824220319596e-05	2.22067142857143	4.29823610160629e-136	UP	UP	True	True	-0.5658406593406602
CWC27	1.23794615384615	9.32676103973431e-05	1.06175517241379	6.83930722770821e-95	UP	UP	True	True	0.17619098143236012
CYBRD1	2.08394230769231	0.0006171711307881	1.75459507389163	3.02272149938565e-74	UP	UP	True	True	0.32934723380067976
DAB1	3.65819230769231	0.0001192272979065	3.72976551724138	1.47047440294943e-61	UP	UP	True	True	-0.07157320954906998
DAGLA	1.8073	0.0003267026353159	2.09847044334975	7.708642438533889e-100	UP	UP	True	True	-0.2911704433497502
DCAF13	1.16089230769231	0.0002561062165675	1.88031477832512	2.05833206838088e-146	UP	UP	True	True	-0.7194224706328098
